step,track_id,confirmed,x,y,vx,vy,misses,maha2,hits_window
11,2,1,72.956117356492555,0.46203833266371086,-14.691951325708899,5.0115910146678662,0,0.77133896784468003,4
12,1,1,-76.293764167463578,0.31809772449528773,7.9161769079422033,-1.2920787639098326,0,0.36231541768967024,5
12,2,1,73.667559533422676,0.68177364229886839,-10.481443099048171,4.9217802528969372,0,0.96172669611516737,4
13,1,1,-75.462518349517083,-0.065622390149126353,8.9578770068849813,-2.0555034924872464,0,0.31772039836721544,5
13,2,1,73.473666575689123,-1.0364635252495138,-9.6047113102925685,-0.29413649826882082,0,2.5667019419588133,4
14,1,1,-75.076969109337938,0.39789193680508506,8.8196669362608056,-0.80011169839899687,0,0.41185034639355256,5
14,2,1,74.275004977860974,-1.021502403562905,-6.4701433557364076,-0.22157245043795093,0,1.3825502487150643,4
15,1,1,-73.949860343940088,1.2884780991122509,10.236723366000586,1.1218416109403981,0,1.953982450594506,5
15,2,1,73.806770435691647,-2.1464424401032147,-6.7986265037833213,-2.7496685022443956,0,1.3157202209051402,5
16,1,1,-73.438024175640052,1.3445701796592708,10.236723366000586,1.1218416109403981,1,0,4
16,2,1,72.538597994849695,-1.8743818086070512,-8.7649569984382776,-1.8821148528378624,0,1.2889009060079035,5
17,1,1,-74.175225893678686,0.50260575489917703,7.9827711726026038,-0.49874688527071953,0,2.8442893820658943,4
17,2,1,72.100350144927788,-1.9684875512489444,-8.7649569984382776,-1.8821148528378624,1,0,4
18,1,1,-73.486241640407044,1.2055156739778863,8.4740516692329528,0.73493424788555739,0,0.92288392392888707,4
18,2,1,72.262418891279665,-1.1603305316200732,-7.6513691953181802,-0.20841665173744106,0,1.2354435364758976,4
19,1,1,-73.403032668367189,0.32809786992229628,7.9292730244078227,-0.72769908711069275,0,1.7274355241014561,4
19,2,1,71.433355966467332,-1.3474337989932847,-8.4299207401804672,-0.51649747540147517,0,0.31132491103993171,4
20,1,1,-73.152059740192669,0.14653553981150189,7.7086395996090076,-0.94785732775734555,0,0.09023505925211675,4
20,2,1,70.314775529612533,-0.87061158603735167,-9.5783582412593926,0.31160707597269088,0,1.2241183122657082,4
21,1,1,-72.581384898954099,-0.12812842122492987,7.9758156156565567,-1.2756507186527628,0,0.21198416200413298,5
21,2,1,70.111385241152576,-0.50759604724778973,-9.147711500037488,0.85464456980218817,0,0.38780344673452494,4
22,1,1,-72.064744555087302,-0.064506172878737028,8.1379536908336334,-1.1003665177550301,0,0.084481465305855846,5
22,2,1,69.653999666150696,-0.46486381875768035,-9.147711500037488,0.85464456980218817,1,0,4
23,1,1,-71.703343851425274,-0.66711375637213144,8.0780910905813297,-1.8208564534986256,0,0.95194395527274289,5
23,2,1,70.049030725066316,0.15435939755191053,-7.9429437801972194,1.6694312659648496,0,1.8738946497893787,4
24,1,1,-72.614151363705872,-0.65009438201387149,6.4200199336862829,-1.6845720026483062,0,6.1088048462290025,5
24,2,1,70.730885754723303,-0.41009789101323624,-6.488578140680227,0.79610084763994837,0,3.4239332651523471,4
25,1,1,-72.454207568394253,-0.42519702786122426,6.2249321174511669,-1.3101292155572994,0,0.47114194028587464,5
25,2,1,71.500184593915591,-0.11762491974764766,-5.0780989172171509,1.1219432388157997,0,3.2294695822817028,4
26,1,1,-71.819414059945586,0.020510078876618321,6.6020321405236366,-0.71430015160949711,0,1.5573827805065588,5
26,2,1,71.91599337287019,-0.1003562050441906,-4.2495222085858533,1.0739042845267281,0,1.3376169300151741,4
27,1,1,-71.643652805715504,0.47302362194224962,6.4286562390255035,-0.16585599185547517,0,1.2170947666978076,5
27,2,1,71.565573576248809,-0.15154161217596704,-4.4136332052910436,0.94912827062369354,0,0.10176432315285411,5
28,1,1,-71.912587924660727,-0.16923321182449708,5.788504436279525,-0.85328022022830419,0,3.7818333803001973,5
28,2,1,72.105855192430226,0.45706978046951108,-3.5413383480634488,1.5923821798993241,0,3.4080847141918849,5
29,1,1,-71.541610785804522,0.39397101344828522,5.8739827649015544,-0.21824175539455115,0,2.0357578948993278,5
29,2,1,72.718857428400767,0.51473058783242454,-2.6671725595030722,1.5680865901023249,0,2.6502002526246011,5
30,1,1,-71.247911647559448,0.38305892567855765,5.8739827649015544,-0.21824175539455115,1,0,4
30,2,1,72.142905416625013,1.8639007913171435,-3.1405892426320365,2.9273517465917251,0,8.4727184310939609,5
31,1,1,-71.046398383281186,-0.011399821639959506,5.7835604445723083,-0.59445100979093968,0,0.75766938401871509,4
31,2,1,72.519040464262474,1.52802657504221,-2.5884830216255037,2.4279773604106456,0,2.6475166963249235,5
32,1,1,-71.06343996641931,0.14624427498233161,5.492683470222854,-0.41647206118435742,0,0.69443326880743084,4
32,2,1,71.43844339168966,1.7305397788006687,-3.5432581560773722,2.509398886465771,0,5.0788730482724285,5
33,1,1,-70.817858808680697,-0.16998684493889188,5.4659181823160585,-0.68861824045017506,0,0.52119889773088146,4
33,2,1,70.722947571697915,0.87682011971775542,-4.0676847031980055,1.5555039804238209,0,7.5300711343562003,5
34,1,1,-70.892170919779062,0.28418346418209744,5.1549190705780834,-0.25147485786627172,0,2.3191319558178565,4
34,2,1,71.388215622584156,0.58788499245405912,-3.2455444922045622,1.2084291958772722,0,5.7748085535567322,5
35,1,1,-70.421168625145796,0.33053980665881444,5.3404421658471026,-0.20020842524485685,0,0.34225417474194747,5
35,2,1,70.833133197148683,0.15893341307097986,-3.6071089298069654,0.75797719749218662,0,2.7438354336027366,5
36,1,1,-70.639083387898964,0.23741638100423407,4.9297592623291742,-0.27059509205027543,0,1.8254351172250356,5
36,2,1,70.922366939368104,0.15956071969925004,-3.36554334123112,0.72457999510370052,0,0.55163834038095527,5
37,1,1,-69.37255923185117,0.014630423711937235,5.7715954202159656,-0.44329429518355723,0,8.7793990874602645,5
37,2,1,70.347535364757945,0.11825513099910484,-3.720494093861701,0.65688681550428352,0,1.3593060109594415,5
38,1,1,-69.304675272447284,0.095394424742757736,5.5939176710207574,-0.36042846091165903,0,0.51356613722438693,5
38,2,1,70.17098125689725,0.55137914333710725,-3.712430721902912,0.99768940022777319,0,1.3515415241728803,5
39,1,1,-69.236972256663989,0.10171242719690962,5.4272702227417247,-0.34129525518252973,0,0.42029169759495077,5
39,2,1,69.985359720802109,0.60126361334849587,-3.712430721902912,0.99768940022777319,1,0,4
40,1,1,-68.48623005962699,0.4794133148535048,5.7955556246947459,-0.038014298984674399,0,3.7820864208085205,5
40,2,1,69.799738184706968,0.6511480833598845,-3.712430721902912,0.99768940022777319,2,0,3
41,1,1,-67.644973842583141,0.5968395393128918,6.2099689587741587,0.051654981978715458,0,3.3080128599381315,5
41,2,1,69.325348838818954,0.7029915524548902,-3.9403864501213803,0.9992358505160015,0,0.54876779547826371,3
42,1,1,-66.865136976332607,0.61682370070597692,6.5552280862235239,0.064455972033344008,0,2.4220452108550008,5
42,2,1,69.205805077877713,0.8648547071356395,-3.8807204427963344,1.0854140899397045,0,0.1343970107265697,3
43,1,1,-66.284418936860718,0.47572785456792299,6.7375332119140374,-0.039554063726515862,0,0.98183276114666396,5
43,2,1,68.419445134745914,1.0469822893331839,-4.3262630358391627,1.1815872864124466,0,2.9140623603171014,3
44,1,1,-65.601703388977995,0.94672314637270616,6.9819028622232508,0.29464850758744571,0,4.1808085502253522,5
44,2,1,67.45865332181809,0.8085852434727886,-4.8738083647332218,0.96280086934808107,0,5.5419349355626792,4
45,1,1,-65.252608245866838,0.96145557175207841,6.9819028622232508,0.29464850758744571,1,0,4
45,2,1,67.341661002472449,0.67063597410451092,-4.7826043293356326,0.82884387691067807,0,0.47201799396449168,5
46,1,1,-65.328727219222571,0.54418214132367049,6.6928654797980496,0.00099447090457832621,0,4.1210497678065954,4
46,2,1,66.556075698766875,0.14981981153812551,-5.1679808331193344,0.43232243411091975,0,6.1526822886990962,5
47,1,1,-64.994083945232674,0.54423186486889941,6.6928654797980496,0.00099447090457832621,1,0,3
47,2,1,66.824496401085284,0.18743006803759674,-4.8036748659287003,0.44338268538685099,0,2.9743473544050549,5
48,1,1,-64.624004779261028,0.24508302399455173,6.7160493634835285,-0.19475577915086553,0,0.95445420770509959,3
48,2,1,66.350043462034591,0.16172331687380526,-4.9626607725107199,0.41089189621374772,0,0.65226751040721609,5
49,1,1,-64.498664357371865,0.38298309058636848,6.5808683378362565,-0.099927105336214114,0,0.74694906944563577,3
49,2,1,66.356925701264274,0.23509962794610439,-4.7926814311371135,0.44610665044068648,0,0.82150427792659664,5
50,1,1,-63.839183618940623,0.64036536802051791,6.7894248855051522,0.065673988278954057,0,2.1527669505223836,4
50,2,1,65.415342690450828,0.60187844594158268,-5.2525704149205898,0.67179195647236245,0,7.8369262063320075,5
51,1,1,-63.314733439005941,0.47322208122461729,6.9042466892802024,-0.04011499736311798,0,0.8150969812094373,4
51,2,1,64.734190592495494,0.59839227009917006,-5.5222832116076113,0.6478988924985748,0,2.3877369279486449,5
52,1,1,-63.498852968687281,0.12431140222022313,6.5808356459300592,-0.25206687986768528,0,5.4784331723416475,5
52,2,1,64.442557332322039,0.45746289848614857,-5.5321275373183694,0.53795301500695691,0,0.43103137827017479,5
53,1,1,-62.664452647915653,0.27420244955427531,6.8849892087466271,-0.15426849654743988,0,4.0779587383079106,5
53,2,1,63.946624574081511,0.58375188749487272,-5.6691652949337943,0.60005391703232858,0,0.8664261976353741,5
54,1,1,-62.811456237427379,0.32055563878789362,6.5935200550818536,-0.12218981480997093,0,3.7284769534826117,5
54,2,1,63.81875247932372,0.3556510312152949,-5.5733506590081729,0.44110599845881748,0,1.4215855925638543,5
55,1,1,-62.713203140588035,0.29600110094545079,6.4580628217206488,-0.13298613179411103,0,0.86541493240139511,5
55,2,1,63.429668087997193,0.46295510689709218,-5.6404131589203201,0.49288247626227805,0,0.31837021086666062,5
56,1,1,-62.333425132252728,0.060795453169849523,6.4909273318629905,-0.26505487421557866,0,0.93454834466768721,5
56,2,1,63.443519507715585,0.68473129340503391,-5.4630779320747154,0.61103644108548361,0,2.1575436122021801,5
57,1,1,-61.951223214602919,0.24967752676911431,6.5238390030858273,-0.1496697200010603,0,0.77913229114840299,5
57,2,1,63.160623469264166,0.66832538179449907,-5.4688435678613523,0.5832457156053793,0,0.040883408350903941,5
58,1,1,-61.770983369901401,0.22962518286955499,6.4414817622029767,-0.15676202233161432,0,0.39525614901439704,5
58,2,1,62.896987783172008,0.5547749355135061,-5.4631095953562685,0.49979988638784117,0,0.37817902178912993,5
59,1,1,-61.448909281791252,0.22178708175297429,6.4414817622029767,-0.15676202233161432,1,0,4
59,2,1,62.498917333960662,0.42999399585907805,-5.5353110322788588,0.41323158564437623,0,0.72966377942680993,5
60,1,1,-61.126835193681103,0.21394898063639359,6.4414817622029767,-0.15676202233161432,2,0,3
60,2,1,61.760911277050305,0.53415447394486038,-5.7989937911544223,0.46096637854910111,0,4.3688486164222757,5
61,1,1,-60.708281781821562,0.28332059028284301,6.4940697646760661,-0.11467731129964683,0,0.23710744622542634,3
61,2,1,61.448230297891492,0.78424671438150739,-5.8118534169389848,0.58941047118553547,0,1.0715700065229423,5
62,1,1,-60.799529149848645,0.015526858752651251,6.2698998485244575,-0.255910193251637,0,3.9782940056643383,3
62,2,1,60.754350437020292,0.77319096939352039,-6.0377394773655784,0.56671121523996193,0,3.4950060640743636,5
63,1,1,-60.269906475804468,0.068789070229296367,6.385155092458767,-0.22068333704029644,0,0.8880904523626455,3
63,2,1,60.373261280264117,0.976047506480894,-6.0816832815515216,0.66354081425286304,0,0.80671971388670216,5
64,1,1,-60.124706141746969,-0.0550096835029747,6.2932423588400441,-0.28022978672270737,0,0.78754454773931293,4
64,2,1,59.910728507663272,1.1309738331383348,-6.1688083806557259,0.73048629709848278,0,0.9042762856901756,5
65,1,1,-59.81004402380497,-0.069021172839110065,6.2932423588400441,-0.28022978672270737,1,0,4
65,2,1,59.603478788049102,0.81817223863752098,-6.1681592166334998,0.54003536646041295,0,2.8464484839896538,5
66,1,1,-59.928644296936568,-0.022088915956184382,6.0687240759470438,-0.24864849664058228,0,3.3291681283574315,4
66,2,1,59.345811747239324,0.52358120459904822,-6.1407178656494805,0.36611378680185652,0,2.543756694938196,5
67,1,1,-59.27780491096275,0.064366345470258934,6.2471442722537756,-0.19786151108673947,0,2.3960400537246564,4
67,2,1,59.004653701945195,0.52175678896264266,-6.1590313169002462,0.35530990502927645,0,0.038712238182649086,5
68,1,1,-58.919076606143314,0.28095304957671602,6.2707643390106309,-0.082499388362153966,0,1.0331131136914586,4
68,2,1,58.696702136100185,0.53952228421410653,-6.1590313169002462,0.35530990502927645,1,0,4
69,1,1,-58.60553838919278,0.27682808015860833,6.2707643390106309,-0.082499388362153966,1,0,3
69,2,1,58.543608048245027,0.61427731456861479,-6.0771745625703248,0.38543423893204137,0,0.62225793245429173,4
70,1,1,-58.324799143350347,0.06716393644583421,6.2543179234065365,-0.18556306899503555,0,0.79762836965905715,4
70,2,1,58.242109837755393,0.90682757496970168,-6.0759361270002445,0.52880867061238224,0,1.7640180789301441,4
71,1,1,-58.195985912156601,-0.43375855862043639,6.1627855157577489,-0.43026528851313461,0,5.3511166891365463,4
71,2,1,57.941850373801067,0.63693075818979006,-6.0740932066289499,0.37441989670212728,0,2.1408151453271298,4
72,1,1,-57.500785591744389,-0.06045413682670614,6.3541443428931901,-0.23507166100510241,0,6.2422766317236711,4
72,2,1,57.610913080888977,0.1752576820137044,-6.0881891260957159,0.1257624774374255,0,5.8159484186980039,4
73,1,1,-57.030907288012415,-0.17748627356772856,6.428922464338318,-0.28680640674432129,0,0.7329554058798855,4
73,2,1,57.306503624584188,0.18154580588557567,-6.0881891260957159,0.1257624774374255,1,0,4
74,1,1,-56.709461164795499,-0.19182659390494461,6.428922464338318,-0.28680640674432129,1,0,4
74,2,1,56.980458356034454,0.29174547484804425,-6.0992447944613648,0.17886016422069384,0,0.26376586906194921,4
75,1,1,-56.688992035677138,-0.7498074127443437,6.2827144497426799,-0.55089502314455085,0,7.8657629261415352,4
75,2,1,56.675496116311386,0.30068848305907891,-6.0992447944613648,0.17886016422069384,1,0,3
76,1,1,-56.421541607293939,-1.1276035283105599,6.2601584802820271,-0.72011874189358349,0,2.6711037749742279,4
76,2,1,56.149711477831914,0.30492875812112541,-6.2105909938556838,0.17648888546521244,0,1.0723284914103748,3
77,1,1,-56.077987189349479,-0.85710163180931231,6.2748466672147849,-0.57273540007781565,0,2.1255071354316559,4
77,2,0,55.839181928139134,0.31375320239438603,-6.2105909938556838,0.17648888546521244,1,0,2
78,1,1,-55.967883139816188,-0.80216684952322004,6.1773346900601149,-0.53271725052109231,0,1.1335200856521175,4
78,2,1,55.661993488823043,0.47641264269544537,-6.1442564567608553,0.253018721025008,0,0.86122267190647461,3
79,1,1,-56.192182453105282,-0.81484283823605241,5.9229425538385145,-0.52605650733341969,0,6.9319975594729932,5
79,2,1,55.444232695828227,0.39357505595037257,-6.1000402246644727,0.20581864413572026,0,0.37226671253515037,3
80,1,1,-55.877005889828993,-0.77177185162942741,5.9319945769300819,-0.49305640361787428,0,0.1310488311966517,5
80,2,1,55.18232370669184,0.20117589336003194,-6.07886191062798,0.10620542902971547,0,0.97460551364790282,4
81,1,1,-55.669355868103253,-0.75535938240541389,5.8897895745021192,-0.47357167797750599,0,0.25204358960543655,5
81,2,1,55.044166220054478,0.22021564775747343,-5.9978055124699257,0.11291808909469656,0,0.654033690167239,4
82,1,1,-55.59454196555253,-0.56964147708956081,5.7857718175157844,-0.37442113284981549,0,2.5026297619223339,5
82,2,1,54.559105128227422,0.24607742667357924,-6.0879249684306451,0.12275680798993636,0,0.85199754565502306,5
83,1,1,-55.480864405677444,-0.6064187089584786,5.7027530461669098,-0.38295705154476328,0,0.87454404826446586,5
83,2,1,54.140636819822447,0.42544946764120517,-6.143217560677467,0.20672625692079877,0,1.0953388739320835,5
84,1,1,-54.89569469633129,-0.35561886808497672,5.8444203604412985,-0.25549478933418601,0,4.7119893808409827,5
84,2,1,53.770337148641808,0.58295192106249305,-6.1737139558966714,0.27780833755917028,0,0.67561629038615512,5
85,1,1,-54.878591578374255,-0.1995753495537648,5.7146236760958491,-0.17584875343493828,0,3.1015178346259722,5
85,2,1,53.647624738389418,0.69192772987304796,-6.0841615344574551,0.32359516642897557,0,1.1871918141490516,5
86,1,1,-54.452798117258844,-0.4990394910233602,5.780671862020287,-0.31291877045912508,0,3.1839312046130579,5
86,2,1,53.363587537043344,0.82464346648901976,-6.0744737757835177,0.37956558979727512,0,0.39246554393060401,5
87,1,1,-54.163764524157827,-0.51468542954631646,5.780671862020287,-0.31291877045912508,1,0,4
87,2,1,53.018023190814382,0.66954851508480773,-6.0945255906724247,0.29614232600116053,0,0.92576839548062029,5
88,1,1,-53.873935337899425,-0.31832784667475722,5.7810465293080524,-0.21308032461510568,0,1.2867958453536721,4
88,2,1,52.713296911280764,0.68435563138486577,-6.0945255906724247,0.29614232600116053,1,0,4
89,1,1,-53.584883011434023,-0.32898186290551251,5.7810465293080524,-0.21308032461510568,1,0,3
89,2,1,52.42958574158186,0.44591305695618005,-6.0844993195270289,0.17531735355492029,0,1.7473973442263315,4
90,1,1,-53.368696116420281,-0.40965728271807089,5.7468209453352097,-0.24597004173391682,0,0.27489490846195863,3
90,2,1,52.084565775702274,0.77667954808557615,-6.1039188781588312,0.32859863806108125,0,2.9427812349204019,4
91,1,1,-53.174725673245653,-0.2111616607475065,5.7030222765853038,-0.14708986307617772,0,1.4795197270179417,3
91,2,1,51.635627895651986,0.8465515882489909,-6.1722201165312978,0.35399249508971614,0,0.6769833101461693,4
92,1,1,-52.955650641895879,-0.081678341100658192,5.6720552707510228,-0.08295989065137975,0,0.66335603451810099,4
92,2,1,51.569595422196272,0.93874668490901747,-6.0571175069631371,0.38934031887912929,0,1.9070241687316987,4
93,1,1,-52.521644031005529,-0.29073435001378162,5.7425061800721426,-0.17894118497580674,0,1.9121148252036928,4
93,2,1,51.266739546848115,0.95821370085297397,-6.0571175069631371,0.38934031887912929,1,0,4
94,1,1,-51.833150861819171,-0.35301524834693071,5.9304801451537159,-0.20391920190308313,0,4.9896360198689687,5
94,2,1,50.904077347623272,1.1375191006608583,-6.0854091193645932,0.46495248344683904,0,0.80821440023649438,4
95,1,1,-51.450466677737843,-0.38454757106184134,5.9708382246622271,-0.21391331578231926,0,0.24620043762198587,5
95,2,1,50.636439184098279,1.2264439705850396,-6.06810724000003,0.49597264918601275,0,0.16188118482725891,4
96,1,1,-51.257890615624099,-0.3940162531740905,5.921180470811426,-0.21333832625587126,0,0.35973993403729826,5
96,2,1,50.429508122453846,1.2675736160677369,-6.0225941083945358,0.50367703825383137,0,0.28218662917416848,4
97,1,1,-50.961831592083527,-0.40468316948688404,5.921180470811426,-0.21333832625587126,1,0,4
97,2,1,50.168098262427712,1.2478382007784454,-6.0038703694141207,0.4825023175078858,0,0.10893938894489805,4
98,1,1,-50.64986448396499,-0.76463422987589758,5.9286378103738651,-0.37707459842529933,0,3.6596342221412548,4
98,2,1,49.791916636752156,1.0587448705603819,-6.0396752111044147,0.38203590258263237,0,1.5934096332689147,5
99,1,1,-50.139269595185979,-0.99684547591820405,6.0290277678118001,-0.47708698215378725,0,2.8112473835899356,4
99,2,1,49.578817240377809,1.2029059371523194,-5.9977986264764782,0.44095577238406358,0,0.75028782625088319,5
100,1,1,-49.704905271682222,-0.92767111391362211,6.0913478426378393,-0.43346777960927679,0,0.83069461316114857,4
100,2,1,49.589284114181851,1.3453604710465628,-5.8515528040221634,0.49769364054371495,0,3.6148115123136866,5
101,1,1,-49.328090970319359,-0.78787981676979091,6.1252414140703619,-0.35771900459264633,0,1.0116846735355798,4
101,2,1,49.072429315795354,1.5266696107265605,-5.9572828583976412,0.57143617655184231,0,2.4926616097323286,5
102,1,1,-48.84079803860589,-0.66380475925069282,6.2102373875251091,-0.29106675547387795,0,1.7504596792334381,5
102,2,1,48.787596505260403,1.4338879191828982,-5.9511353781233485,0.51418813562157462,0,0.50692579620032419,5
103,1,1,-48.583330045550426,-0.69993371110653957,6.1853070948082465,-0.30120716020902893,0,0.11079463264590925,5
103,2,1,48.490039736354234,1.459597325963977,-5.9511353781233485,0.51418813562157462,1,0,4
104,1,1,-48.229612826280785,-0.88663762378861999,6.206224900369822,-0.38197782169967576,0,1.0836977264641721,5
104,2,1,48.192482967448065,1.4853067327450558,-5.9511353781233485,0.51418813562157462,2,0,3
105,1,1,-48.061060731824057,-0.93936153447704707,6.1394230741685201,-0.39782309663722559,0,0.74560036643258032,5
105,2,1,47.623829236286461,1.4846111887528954,-6.0789439097562843,0.50173953436064334,0,2.1427629320433397,3
106,1,1,-47.557645154834084,-1.0118218428299728,6.2321391638036872,-0.42263421760714182,0,1.4784745797272132,5
106,2,1,47.28253592872737,1.4039908398268606,-6.0965351198440851,0.45194801202827239,0,0.373648594861612,3
107,1,1,-47.290648452468169,-1.0226795037099132,6.2110487106291146,-0.41777694058769171,0,0.07617220125823633,5
107,2,1,46.96410164141966,1.0903314958299617,-6.1029413398429195,0.29364342083962719,0,3.4598179037495767,3
108,1,1,-46.999195053219736,-0.79163427846779277,6.202002906521991,-0.29845436158908961,0,2.3565267808023789,5
108,2,1,46.801364909166345,1.2637917675678512,-6.0359096127035299,0.36837936146554628,0,1.4258687533813696,4
109,1,1,-46.778100059811955,-0.53228290466314199,6.1597675866804744,-0.16830398551200559,0,3.1142769109028734,5
109,2,1,46.30759133115999,1.3541046037252269,-6.1262826241359889,0.40222314599751785,0,1.3494643630718117,5
110,1,1,-46.408628700991557,-0.41452811751874258,6.1890005647933819,-0.10831462776887381,0,0.74788052259127302,5
110,2,1,46.098580061213809,1.3150311627357432,-6.0804599292451229,0.37435142923075188,0,0.42610930166329242,5
111,1,1,-46.101237363652743,-0.32245619861687613,6.1880197383549955,-0.061868381379413515,0,0.36557213140508898,5
111,2,1,45.986556485070416,1.3168276599013298,-5.9899844033316691,0.36637774319876143,0,1.2469158959145163,5
112,1,1,-45.855785152599623,-0.12261668879695833,6.157489179798965,0.035016282707109977,0,1.7612654084242716,5
112,2,1,45.70764919218,1.282617283404093,-5.9802725625711277,0.34160318775938653,0,0.10902576023924287,5
113,1,1,-45.558774178248925,0.02518991585922839,6.1522917862438984,0.1048934399491261,0,0.84373779185967313,5
113,2,1,45.654447917334927,1.1575425059805564,-5.8642163956853723,0.27448712605680975,0,2.814454687883996,5
114,1,1,-45.299050704132121,0.25044453876281053,6.1293307180890233,0.21037570856817517,0,2.0146659691299988,5
114,2,1,45.410596925395019,1.18368611346875,-5.8408831772999363,0.28035791436274005,0,0.092053268140965996,5
115,1,1,-44.763608001955916,0.48767860647949046,6.2393451518573944,0.31930387263735077,0,4.1654246939606789,5
115,2,1,45.012472772706666,0.79509488919082694,-5.8910986962316603,0.089773194675518392,0,6.2635708713075324,5
116,1,1,-44.55021105004554,0.35856035937840036,6.1918854956210376,0.24944906012460882,0,1.2451582287381369,5
116,2,1,44.475272428993463,0.8526377431083737,-6.0061357972325373,0.11492595038792162,0,2.2643952176229392,5
117,1,1,-44.035226085098117,0.27524011136324295,6.2909848725289583,0.20322984261354871,0,2.0957851556089269,5
117,2,1,44.009530946984995,0.86148723584848752,-6.0846961112156022,0.11639957111237012,0,1.0198237150173,5
118,1,1,-43.560278906269396,0.1606444566208246,6.3685362285775176,0.14291057538260432,0,1.6976664043763376,5
118,2,1,43.51811028241908,1.1747922675930937,-6.1737395270995545,0.26266873703507831,0,4.8939662551275802,5
119,1,1,-42.875104635807368,0.17643103005755245,6.5462182788313372,0.14709699438853618,0,5.5717635111293582,5
119,2,1,43.335558116391113,1.038310589049892,-6.1136291062760773,0.19136861358281124,0,1.4650091682099013,5
120,1,1,-42.579477815475009,0.059110372160290678,6.5308372312928107,0.086573252311699114,0,0.68952960844920086,5
120,2,1,43.018224057788871,0.87987447233702598,-6.1191926396770224,0.11115487183006106,0,1.0981409365619366,5
121,1,1,-42.399125762887394,0.049644505153469423,6.4597306753865542,0.079863608878549208,0,0.90378828667990596,5
121,2,1,42.844547435288,1.0250574236338224,-6.0559128334724353,0.17794694225088556,0,1.4485830506656465,5
122,1,1,-42.273728529740382,0.045181890196780726,6.3634406393682097,0.075742895656098999,0,1.6484186956041686,5
122,2,1,42.663540787752638,1.0015196728722584,-5.9975391816755712,0.16240075006252583,0,0.62854616339760427,5
123,1,1,-42.036050685519818,0.10561636546426834,6.324141472073034,0.10339946291678553,0,0.41035379377881254,5
123,2,1,42.423947902233685,0.75913842044283997,-5.9685878829867365,0.042098035963802641,0,2.6525641137106577,5
124,1,1,-41.755121902493109,0.25443475059559151,6.3068870208431029,0.17365724690591383,0,0.93096689123531762,5
124,2,1,42.197912589809441,0.73441837974994606,-5.9337518251075139,0.029189864094522386,0,0.240332964095226,5
125,1,1,-41.439777551450952,0.2631176129408872,6.3068870208431029,0.17365724690591383,1,0,4
125,2,1,41.773396135402763,0.73044902342171514,-5.9953850066728034,0.026572323261359058,0,0.66562111567671778,5
126,1,1,-40.916857114879178,0.44308851669787841,6.408625682251154,0.2576101550839901,0,2.8127517212967987,4
126,2,1,41.172230239703495,0.49856526972809723,-6.1409908710713914,-0.086093458603041892,0,5.9514755473823113,5
127,1,1,-40.657373177223512,0.093634437644604884,6.3787403765590804,0.079940731900622758,0,5.2885322238036423,4
127,2,1,40.878928422271827,0.51374788105108138,-6.134336340332144,-0.076660718167488151,0,0.023476585026603349,5
128,1,1,-40.63311176986732,-0.073226388044386331,6.2341750183601432,-0.0038806876557129916,0,4.5825690483590256,4
128,2,1,40.796191879742985,0.61692746838305013,-6.0257111848254379,-0.024762117421296991,0,2.5604835064352356,5
