step,true_id,x,y,vx,vy
23,2,86.533122943985035,91.273773329957734,-5.1272257832883765,-1.4447671181769446
23,3,-37.444622892246294,16.317085875295117,16.695780925599088,-5.7653006266437874
24,1,-59.032457336418041,75.852345456488408,-13.074867222177661,6.523076402005092
24,2,86.276761654820618,91.201534974048883,-5.1272257832883765,-1.4447671181769446
24,3,-36.609833845966342,16.028820843962926,16.695780925599088,-5.7653006266437874
25,1,-59.686200697526921,76.178499276588667,-13.074867222177661,6.523076402005092
25,2,86.020400365656201,91.129296618140032,-5.1272257832883765,-1.4447671181769446
25,3,-35.775044799686391,15.740555812630737,16.695780925599088,-5.7653006266437874
26,1,-60.339944058635801,76.504653096688926,-13.074867222177661,6.523076402005092
26,2,85.764039076491784,91.05705826223118,-5.1272257832883765,-1.4447671181769446
26,3,-34.94025575340644,15.452290781298547,16.695780925599088,-5.7653006266437874
27,1,-60.993687419744681,76.830806916789186,-13.074867222177661,6.523076402005092
27,2,85.507677787327367,90.984819906322329,-5.1272257832883765,-1.4447671181769446
27,3,-34.105466707126489,15.164025749966358,16.695780925599088,-5.7653006266437874
28,1,-61.647430780853561,77.156960736889445,-13.074867222177661,6.523076402005092
28,2,85.25131649816295,90.912581550413478,-5.1272257832883765,-1.4447671181769446
28,3,-33.270677660846538,14.875760718634169,16.695780925599088,-5.7653006266437874
29,1,-62.301174141962441,77.483114556989705,-13.074867222177661,6.523076402005092
29,2,84.994955208998533,90.840343194504626,-5.1272257832883765,-1.4447671181769446
29,3,-32.435888614566586,14.587495687301979,16.695780925599088,-5.7653006266437874
30,1,-62.954917503071322,77.809268377089964,-13.074867222177661,6.523076402005092
30,2,84.738593919834116,90.768104838595775,-5.1272257832883765,-1.4447671181769446
30,3,-31.601099568286632,14.29923065596979,16.695780925599088,-5.7653006266437874
31,1,-63.608660864180202,78.135422197190223,-13.074867222177661,6.523076402005092
31,2,84.482232630669699,90.695866482686924,-5.1272257832883765,-1.4447671181769446
31,3,-30.766310522006677,14.010965624637601,16.695780925599088,-5.7653006266437874
32,1,-64.262404225289089,78.461576017290483,-13.074867222177661,6.523076402005092
32,2,84.225871341505282,90.623628126778073,-5.1272257832883765,-1.4447671181769446
32,3,-29.931521475726722,13.722700593305412,16.695780925599088,-5.7653006266437874
33,1,-64.916147586397969,78.787729837390742,-13.074867222177661,6.523076402005092
33,2,83.969510052340866,90.551389770869221,-5.1272257832883765,-1.4447671181769446
33,3,-29.096732429446767,13.434435561973222,16.695780925599088,-5.7653006266437874
34,1,-65.569890947506849,79.113883657491002,-13.074867222177661,6.523076402005092
34,2,83.713148763176449,90.47915141496037,-5.1272257832883765,-1.4447671181769446
34,3,-28.261943383166813,13.146170530641033,16.695780925599088,-5.7653006266437874
35,1,-66.223634308615729,79.440037477591261,-13.074867222177661,6.523076402005092
35,2,83.456787474012032,90.406913059051519,-5.1272257832883765,-1.4447671181769446
35,3,-27.427154336886858,12.857905499308844,16.695780925599088,-5.7653006266437874
36,1,-66.877377669724609,79.76619129769152,-13.074867222177661,6.523076402005092
36,2,83.200426184847615,90.334674703142667,-5.1272257832883765,-1.4447671181769446
36,3,-26.592365290606903,12.569640467976654,16.695780925599088,-5.7653006266437874
37,1,-67.531121030833489,80.09234511779178,-13.074867222177661,6.523076402005092
37,2,82.944064895683198,90.262436347233816,-5.1272257832883765,-1.4447671181769446
37,3,-25.757576244326948,12.281375436644465,16.695780925599088,-5.7653006266437874
38,1,-68.184864391942369,80.418498937892039,-13.074867222177661,6.523076402005092
38,2,82.687703606518781,90.190197991324965,-5.1272257832883765,-1.4447671181769446
38,3,-24.922787198046993,11.993110405312276,16.695780925599088,-5.7653006266437874
39,1,-68.838607753051249,80.744652757992299,-13.074867222177661,6.523076402005092
39,2,82.431342317354364,90.117959635416113,-5.1272257832883765,-1.4447671181769446
39,3,-24.087998151767039,11.704845373980087,16.695780925599088,-5.7653006266437874
40,1,-69.49235111416013,81.070806578092558,-13.074867222177661,6.523076402005092
40,2,82.174981028189947,90.045721279507262,-5.1272257832883765,-1.4447671181769446
40,3,-23.253209105487084,11.416580342647897,16.695780925599088,-5.7653006266437874
41,1,-70.14609447526901,81.396960398192817,-13.074867222177661,6.523076402005092
41,2,81.91861973902553,89.973482923598411,-5.1272257832883765,-1.4447671181769446
41,3,-22.418420059207129,11.128315311315708,16.695780925599088,-5.7653006266437874
42,1,-70.79983783637789,81.723114218293077,-13.074867222177661,6.523076402005092
42,2,81.662258449861113,89.90124456768956,-5.1272257832883765,-1.4447671181769446
42,3,-21.583631012927174,10.840050279983519,16.695780925599088,-5.7653006266437874
43,1,-71.45358119748677,82.049268038393336,-13.074867222177661,6.523076402005092
43,2,81.405897160696696,89.829006211780708,-5.1272257832883765,-1.4447671181769446
43,3,-20.74884196664722,10.551785248651329,16.695780925599088,-5.7653006266437874
44,1,-72.10732455859565,82.375421858493596,-13.074867222177661,6.523076402005092
44,2,81.149535871532279,89.756767855871857,-5.1272257832883765,-1.4447671181769446
44,3,-19.914052920367265,10.26352021731914,16.695780925599088,-5.7653006266437874
45,1,-72.76106791970453,82.701575678593855,-13.074867222177661,6.523076402005092
45,2,80.893174582367863,89.684529499963006,-5.1272257832883765,-1.4447671181769446
45,3,-19.07926387408731,9.9752551859869509,16.695780925599088,-5.7653006266437874
46,1,-73.41481128081341,83.027729498694114,-13.074867222177661,6.523076402005092
46,2,80.636813293203446,89.612291144054154,-5.1272257832883765,-1.4447671181769446
46,3,-18.244474827807355,9.6869901546547617,16.695780925599088,-5.7653006266437874
47,1,-74.06855464192229,83.353883318794374,-13.074867222177661,6.523076402005092
47,2,80.380452004039029,89.540052788145303,-5.1272257832883765,-1.4447671181769446
47,3,-17.409685781527401,9.3987251233225724,16.695780925599088,-5.7653006266437874
48,1,-74.72229800303117,83.680037138894633,-13.074867222177661,6.523076402005092
48,2,80.124090714874612,89.467814432236452,-5.1272257832883765,-1.4447671181769446
48,3,-16.574896735247446,9.1104600919903831,16.695780925599088,-5.7653006266437874
49,1,-75.37604136414005,84.006190958994893,-13.074867222177661,6.523076402005092
49,2,79.867729425710195,89.3955760763276,-5.1272257832883765,-1.4447671181769446
49,3,-15.740107688967491,8.8221950606581938,16.695780925599088,-5.7653006266437874
50,1,-76.02978472524893,84.332344779095152,-13.074867222177661,6.523076402005092
50,2,79.611368136545778,89.323337720418749,-5.1272257832883765,-1.4447671181769446
50,3,-14.905318642687536,8.5339300293260045,16.695780925599088,-5.7653006266437874
51,1,-76.683528086357811,84.658498599195411,-13.074867222177661,6.523076402005092
51,2,79.355006847381361,89.251099364509898,-5.1272257832883765,-1.4447671181769446
51,3,-14.070529596407582,8.2456649979938152,16.695780925599088,-5.7653006266437874
52,1,-77.337271447466691,84.984652419295671,-13.074867222177661,6.523076402005092
52,2,79.098645558216944,89.178861008601046,-5.1272257832883765,-1.4447671181769446
52,3,-13.235740550127627,7.957399966661626,16.695780925599088,-5.7653006266437874
53,1,-77.991014808575571,85.31080623939593,-13.074867222177661,6.523076402005092
53,2,78.842284269052527,89.106622652692195,-5.1272257832883765,-1.4447671181769446
53,3,-12.400951503847672,7.6691349353294367,16.695780925599088,-5.7653006266437874
54,1,-78.644758169684451,85.63696005949619,-13.074867222177661,6.523076402005092
54,2,78.58592297988811,89.034384296783344,-5.1272257832883765,-1.4447671181769446
54,3,-11.566162457567717,7.3808699039972474,16.695780925599088,-5.7653006266437874
55,1,-79.298501530793331,85.963113879596449,-13.074867222177661,6.523076402005092
55,2,78.329561690723693,88.962145940874493,-5.1272257832883765,-1.4447671181769446
55,3,-10.731373411287763,7.0926048726650581,16.695780925599088,-5.7653006266437874
56,1,-79.952244891902211,86.289267699696708,-13.074867222177661,6.523076402005092
56,2,78.073200401559276,88.889907584965641,-5.1272257832883765,-1.4447671181769446
56,3,-9.8965843650078078,6.8043398413328688,16.695780925599088,-5.7653006266437874
57,1,-80.605988253011091,86.615421519796968,-13.074867222177661,6.523076402005092
57,2,77.81683911239486,88.81766922905679,-5.1272257832883765,-1.4447671181769446
57,3,-9.061795318727853,6.5160748100006796,16.695780925599088,-5.7653006266437874
58,1,-81.259731614119971,86.941575339897227,-13.074867222177661,6.523076402005092
58,2,77.560477823230443,88.745430873147939,-5.1272257832883765,-1.4447671181769446
58,3,-8.2270062724478983,6.2278097786684903,16.695780925599088,-5.7653006266437874
59,1,-81.913474975228851,87.267729159997486,-13.074867222177661,6.523076402005092
59,2,77.304116534066026,88.673192517239087,-5.1272257832883765,-1.4447671181769446
59,3,-7.3922172261679435,5.939544747336301,16.695780925599088,-5.7653006266437874
60,1,-82.567218336337731,87.593882980097746,-13.074867222177661,6.523076402005092
60,2,77.047755244901609,88.600954161330236,-5.1272257832883765,-1.4447671181769446
60,3,-6.5574281798879888,5.6512797160041117,16.695780925599088,-5.7653006266437874
61,1,-83.220961697446612,87.920036800198005,-13.074867222177661,6.523076402005092
61,2,76.791393955737192,88.528715805421385,-5.1272257832883765,-1.4447671181769446
61,3,-5.722639133608034,5.3630146846719224,16.695780925599088,-5.7653006266437874
62,1,-83.874705058555492,88.246190620298265,-13.074867222177661,6.523076402005092
62,2,76.535032666572775,88.456477449512533,-5.1272257832883765,-1.4447671181769446
62,3,-4.8878500873280792,5.0747496533397332,16.695780925599088,-5.7653006266437874
63,1,-84.528448419664372,88.572344440398524,-13.074867222177661,6.523076402005092
63,2,76.278671377408358,88.384239093603682,-5.1272257832883765,-1.4447671181769446
63,3,-4.0530610410481245,4.7864846220075439,16.695780925599088,-5.7653006266437874
64,1,-85.182191780773252,88.898498260498783,-13.074867222177661,6.523076402005092
64,2,76.022310088243941,88.312000737694831,-5.1272257832883765,-1.4447671181769446
64,3,-3.2182719947681702,4.4982195906753546,16.695780925599088,-5.7653006266437874
65,1,-85.835935141882132,89.224652080599043,-13.074867222177661,6.523076402005092
65,2,75.765948799079524,88.23976238178598,-5.1272257832883765,-1.4447671181769446
65,3,-2.3834829484882158,4.2099545593431653,16.695780925599088,-5.7653006266437874
66,1,-86.489678502991012,89.550805900699302,-13.074867222177661,6.523076402005092
66,2,75.509587509915107,88.167524025877128,-5.1272257832883765,-1.4447671181769446
66,3,-1.5486939022082615,3.921689528010976,16.695780925599088,-5.7653006266437874
67,1,-87.143421864099892,89.876959720799562,-13.074867222177661,6.523076402005092
67,2,75.25322622075069,88.095285669968277,-5.1272257832883765,-1.4447671181769446
67,3,-0.7139048559283071,3.6334244966787868,16.695780925599088,-5.7653006266437874
68,1,-87.797165225208772,90.203113540899821,-13.074867222177661,6.523076402005092
68,2,74.996864931586273,88.023047314059426,-5.1272257832883765,-1.4447671181769446
68,3,0.12088419035164732,3.3451594653465975,16.695780925599088,-5.7653006266437874
69,1,-88.450908586317652,90.52926736100008,-13.074867222177661,6.523076402005092
69,2,74.740503642421857,87.950808958150574,-5.1272257832883765,-1.4447671181769446
69,3,0.95567323663160175,3.0568944340144082,16.695780925599088,-5.7653006266437874
70,1,-89.104651947426532,90.85542118110034,-13.074867222177661,6.523076402005092
70,2,74.48414235325744,87.878570602241723,-5.1272257832883765,-1.4447671181769446
70,3,1.7904622829115562,2.7686294026822189,16.695780925599088,-5.7653006266437874
71,1,-89.758395308535412,91.181575001200599,-13.074867222177661,6.523076402005092
71,2,74.227781064093023,87.806332246332872,-5.1272257832883765,-1.4447671181769446
71,3,2.6252513291915105,2.4803643713500296,16.695780925599088,-5.7653006266437874
72,1,-90.412138669644293,91.507728821300859,-13.074867222177661,6.523076402005092
72,2,73.971419774928606,87.73409389042402,-5.1272257832883765,-1.4447671181769446
72,3,3.4600403754714648,2.1920993400178403,16.695780925599088,-5.7653006266437874
73,1,-91.065882030753173,91.833882641401118,-13.074867222177661,6.523076402005092
73,2,73.715058485764189,87.661855534515169,-5.1272257832883765,-1.4447671181769446
73,3,4.2948294217514196,1.9038343086856511,16.695780925599088,-5.7653006266437874
74,1,-91.719625391862053,92.160036461501377,-13.074867222177661,6.523076402005092
74,2,73.458697196599772,87.589617178606318,-5.1272257832883765,-1.4447671181769446
74,3,5.1296184680313743,1.6155692773534618,16.695780925599088,-5.7653006266437874
75,1,-92.373368752970933,92.486190281601637,-13.074867222177661,6.523076402005092
75,2,73.202335907435355,87.517378822697466,-5.1272257832883765,-1.4447671181769446
75,3,5.9644075143113291,1.3273042460212725,16.695780925599088,-5.7653006266437874
76,1,-93.027112114079813,92.812344101701896,-13.074867222177661,6.523076402005092
76,2,72.945974618270938,87.445140466788615,-5.1272257832883765,-1.4447671181769446
76,3,6.7991965605912839,1.0390392146890832,16.695780925599088,-5.7653006266437874
77,1,-93.680855475188693,93.138497921802156,-13.074867222177661,6.523076402005092
77,2,72.689613329106521,87.372902110879764,-5.1272257832883765,-1.4447671181769446
77,3,7.6339856068712386,0.75077418335689383,16.695780925599088,-5.7653006266437874
78,1,-94.334598836297573,93.464651741902415,-13.074867222177661,6.523076402005092
78,2,72.433252039942104,87.300663754970913,-5.1272257832883765,-1.4447671181769446
78,3,8.4687746531511934,0.46250915202470444,16.695780925599088,-5.7653006266437874
79,1,-94.988342197406453,93.790805562002674,-13.074867222177661,6.523076402005092
79,2,72.176890750777687,87.228425399062061,-5.1272257832883765,-1.4447671181769446
79,3,9.3035636994311481,0.17424412069251505,16.695780925599088,-5.7653006266437874
80,1,-95.642085558515333,94.116959382102934,-13.074867222177661,6.523076402005092
80,2,71.92052946161327,87.15618704315321,-5.1272257832883765,-1.4447671181769446
80,3,10.138352745711103,-0.11402091063967434,16.695780925599088,-5.7653006266437874
81,1,-96.295828919624213,94.443113202203193,-13.074867222177661,6.523076402005092
81,2,71.664168172448854,87.083948687244359,-5.1272257832883765,-1.4447671181769446
81,3,10.973141791991058,-0.40228594197186374,16.695780925599088,-5.7653006266437874
82,1,-96.949572280733094,94.769267022303453,-13.074867222177661,6.523076402005092
82,2,71.407806883284437,87.011710331335507,-5.1272257832883765,-1.4447671181769446
82,3,11.807930838271012,-0.69055097330405313,16.695780925599088,-5.7653006266437874
83,1,-97.603315641841974,95.095420842403712,-13.074867222177661,6.523076402005092
83,2,71.15144559412002,86.939471975426656,-5.1272257832883765,-1.4447671181769446
83,3,12.642719884550967,-0.97881600463624252,16.695780925599088,-5.7653006266437874
84,1,-98.257059002950854,95.421574662503971,-13.074867222177661,6.523076402005092
84,2,70.895084304955603,86.867233619517805,-5.1272257832883765,-1.4447671181769446
84,3,13.477508930830922,-1.2670810359684319,16.695780925599088,-5.7653006266437874
85,1,-98.910802364059734,95.747728482604231,-13.074867222177661,6.523076402005092
85,2,70.638723015791186,86.794995263608953,-5.1272257832883765,-1.4447671181769446
85,3,14.312297977110877,-1.5553460673006212,16.695780925599088,-5.7653006266437874
86,1,-99.564545725168614,96.07388230270449,-13.074867222177661,6.523076402005092
86,2,70.382361726626769,86.722756907700102,-5.1272257832883765,-1.4447671181769446
86,3,15.147087023390831,-1.8436110986328105,16.695780925599088,-5.7653006266437874
87,1,-100.21828908627749,96.40003612280475,-13.074867222177661,6.523076402005092
87,2,70.126000437462352,86.650518551791251,-5.1272257832883765,-1.4447671181769446
87,3,15.981876069670786,-2.1318761299649998,16.695780925599088,-5.7653006266437874
88,1,-100.87203244738637,96.726189942905009,-13.074867222177661,6.523076402005092
88,2,69.869639148297935,86.5782801958824,-5.1272257832883765,-1.4447671181769446
88,3,16.816665115950741,-2.420141161297189,16.695780925599088,-5.7653006266437874
89,1,-101.52577580849525,97.052343763005268,-13.074867222177661,6.523076402005092
89,2,69.613277859133518,86.506041839973548,-5.1272257832883765,-1.4447671181769446
89,3,17.651454162230696,-2.7084061926293783,16.695780925599088,-5.7653006266437874
90,1,-102.17951916960413,97.378497583105528,-13.074867222177661,6.523076402005092
90,2,69.356916569969101,86.433803484064697,-5.1272257832883765,-1.4447671181769446
90,3,18.486243208510651,-2.9966712239615676,16.695780925599088,-5.7653006266437874
91,1,-102.83326253071301,97.704651403205787,-13.074867222177661,6.523076402005092
91,2,69.100555280804684,86.361565128155846,-5.1272257832883765,-1.4447671181769446
91,3,19.321032254790605,-3.2849362552937569,16.695780925599088,-5.7653006266437874
92,1,-103.48700589182189,98.030805223306047,-13.074867222177661,6.523076402005092
92,2,68.844193991640267,86.289326772246994,-5.1272257832883765,-1.4447671181769446
92,3,20.15582130107056,-3.5732012866259462,16.695780925599088,-5.7653006266437874
93,1,-104.14074925293077,98.356959043406306,-13.074867222177661,6.523076402005092
93,2,68.587832702475851,86.217088416338143,-5.1272257832883765,-1.4447671181769446
93,3,20.990610347350515,-3.8614663179581354,16.695780925599088,-5.7653006266437874
94,1,-104.79449261403965,98.683112863506565,-13.074867222177661,6.523076402005092
94,2,68.331471413311434,86.144850060429292,-5.1272257832883765,-1.4447671181769446
94,3,21.82539939363047,-4.1497313492903247,16.695780925599088,-5.7653006266437874
95,1,-105.44823597514853,99.009266683606825,-13.074867222177661,6.523076402005092
95,2,68.075110124147017,86.07261170452044,-5.1272257832883765,-1.4447671181769446
95,3,22.660188439910424,-4.437996380622514,16.695780925599088,-5.7653006266437874
96,1,-106.10197933625741,99.335420503707084,-13.074867222177661,6.523076402005092
96,2,67.8187488349826,86.000373348611589,-5.1272257832883765,-1.4447671181769446
96,3,23.494977486190379,-4.7262614119547033,16.695780925599088,-5.7653006266437874
97,1,-106.75572269736629,99.661574323807343,-13.074867222177661,6.523076402005092
97,2,67.562387545818183,85.928134992702738,-5.1272257832883765,-1.4447671181769446
97,3,24.329766532470334,-5.0145264432868926,16.695780925599088,-5.7653006266437874
98,1,-107.40946605847518,99.987728143907603,-13.074867222177661,6.523076402005092
98,2,67.306026256653766,85.855896636793887,-5.1272257832883765,-1.4447671181769446
98,3,25.164555578750289,-5.3027914746190818,16.695780925599088,-5.7653006266437874
99,1,-108.06320941958406,100.31388196400786,-13.074867222177661,6.523076402005092
99,2,67.049664967489349,85.783658280885035,-5.1272257832883765,-1.4447671181769446
99,3,25.999344625030243,-5.5910565059512711,16.695780925599088,-5.7653006266437874
100,1,-108.71695278069294,100.64003578410812,-13.074867222177661,6.523076402005092
100,2,66.793303678324932,85.711419924976184,-5.1272257832883765,-1.4447671181769446
100,3,26.834133671310198,-5.8793215372834604,16.695780925599088,-5.7653006266437874
101,1,-109.37069614180182,100.96618960420838,-13.074867222177661,6.523076402005092
101,2,66.536942389160515,85.639181569067333,-5.1272257832883765,-1.4447671181769446
101,3,27.668922717590153,-6.1675865686156497,16.695780925599088,-5.7653006266437874
102,1,-110.0244395029107,101.29234342430864,-13.074867222177661,6.523076402005092
102,2,66.280581099996098,85.566943213158481,-5.1272257832883765,-1.4447671181769446
102,3,28.503711763870108,-6.455851599947839,16.695780925599088,-5.7653006266437874
103,1,-110.67818286401958,101.6184972444089,-13.074867222177661,6.523076402005092
103,2,66.024219810831681,85.49470485724963,-5.1272257832883765,-1.4447671181769446
103,3,29.338500810150062,-6.7441166312800283,16.695780925599088,-5.7653006266437874
104,1,-111.33192622512846,101.94465106450916,-13.074867222177661,6.523076402005092
104,2,65.767858521667264,85.422466501340779,-5.1272257832883765,-1.4447671181769446
104,3,30.173289856430017,-7.0323816626122175,16.695780925599088,-5.7653006266437874
105,1,-111.98566958623734,102.27080488460942,-13.074867222177661,6.523076402005092
105,2,65.511497232502848,85.350228145431927,-5.1272257832883765,-1.4447671181769446
105,3,31.008078902709972,-7.3206466939444068,16.695780925599088,-5.7653006266437874
106,1,-112.63941294734622,102.59695870470968,-13.074867222177661,6.523076402005092
106,2,65.255135943338431,85.277989789523076,-5.1272257832883765,-1.4447671181769446
106,3,31.842867948989927,-7.6089117252765961,16.695780925599088,-5.7653006266437874
107,1,-113.2931563084551,102.92311252480994,-13.074867222177661,6.523076402005092
107,2,64.998774654174014,85.205751433614225,-5.1272257832883765,-1.4447671181769446
107,3,32.677656995269878,-7.8971767566087854,16.695780925599088,-5.7653006266437874
108,1,-113.94689966956398,103.2492663449102,-13.074867222177661,6.523076402005092
108,2,64.742413365009597,85.133513077705373,-5.1272257832883765,-1.4447671181769446
108,3,33.512446041549829,-8.1854417879409755,16.695780925599088,-5.7653006266437874
109,1,-114.60064303067286,103.57542016501046,-13.074867222177661,6.523076402005092
109,2,64.48605207584518,85.061274721796522,-5.1272257832883765,-1.4447671181769446
109,3,34.34723508782978,-8.4737068192731648,16.695780925599088,-5.7653006266437874
110,1,-115.25438639178174,103.90157398511072,-13.074867222177661,6.523076402005092
110,2,64.229690786680763,84.989036365887671,-5.1272257832883765,-1.4447671181769446
110,3,35.182024134109732,-8.7619718506053541,16.695780925599088,-5.7653006266437874
111,1,-115.90812975289062,104.22772780521098,-13.074867222177661,6.523076402005092
111,2,63.973329497516346,84.91679800997882,-5.1272257832883765,-1.4447671181769446
111,3,36.016813180389683,-9.0502368819375434,16.695780925599088,-5.7653006266437874
112,1,-116.5618731139995,104.55388162531123,-13.074867222177661,6.523076402005092
112,2,63.716968208351929,84.844559654069968,-5.1272257832883765,-1.4447671181769446
112,3,36.851602226669634,-9.3385019132697327,16.695780925599088,-5.7653006266437874
113,1,-117.21561647510838,104.88003544541149,-13.074867222177661,6.523076402005092
113,2,63.460606919187512,84.772321298161117,-5.1272257832883765,-1.4447671181769446
113,3,37.686391272949585,-9.6267669446019219,16.695780925599088,-5.7653006266437874
114,1,-117.86935983621726,105.20618926551175,-13.074867222177661,6.523076402005092
114,2,63.204245630023095,84.700082942252266,-5.1272257832883765,-1.4447671181769446
114,3,38.521180319229536,-9.9150319759341112,16.695780925599088,-5.7653006266437874
115,1,-118.52310319732614,105.53234308561201,-13.074867222177661,6.523076402005092
115,2,62.947884340858678,84.627844586343414,-5.1272257832883765,-1.4447671181769446
115,3,39.355969365509488,-10.203297007266301,16.695780925599088,-5.7653006266437874
116,1,-119.17684655843502,105.85849690571227,-13.074867222177661,6.523076402005092
116,2,62.691523051694261,84.555606230434563,-5.1272257832883765,-1.4447671181769446
116,3,40.190758411789439,-10.49156203859849,16.695780925599088,-5.7653006266437874
117,1,-119.8305899195439,106.18465072581253,-13.074867222177661,6.523076402005092
117,2,62.435161762529845,84.483367874525712,-5.1272257832883765,-1.4447671181769446
117,3,41.02554745806939,-10.779827069930679,16.695780925599088,-5.7653006266437874
118,1,-120.48433328065278,106.51080454591279,-13.074867222177661,6.523076402005092
118,2,62.178800473365428,84.41112951861686,-5.1272257832883765,-1.4447671181769446
